Area,Location,Bedrooms,Price
642,57,2,32100000
735,57,2,26500000
788,57,2,54200000
1094,57,3,34600000
1020,57,3,34600000
928,57,3,33400000
772,57,2,22200000
1613,57,4,27300000
1023,57,3,27900000
1023,57,3,36900000
997,57,3,18000000
645,57,2,2650000
733,57,2,6600000
744,57,2,7000000
970,57,3,8100000
2500,57,4,13000000
1750,57,3,15100000
1340,57,3,4000000
970,57,2,3400000
970,57,2,7800000
810,57,2,34500000
1313,57,3,11500000
1150,57,2,9500000
1050,57,2,19500000
885,57,2,4700000
700,57,1,2900000
885,57,2,7200000
1717,58,3,45000000
1700,58,3,85000000
1700,58,3,85000000
1700,58,3,85000000
310,58,1,2225000
1000,58,2,4300000
800,58,2,55000000
1000,58,2,110000000
3150,58,3,6000000
1650,58,3,18000000
1750,59,3,22500000
1250,59,2,17000000
3465,59,4,51500000
2400,59,3,19500000
2400,59,3,12900000
2000,59,4,14400000
860,59,2,2250000
600,59,1,6448999
1500,59,3,40000000
1650,59,3,9100000
950,59,2,7250000
600,59,1,18500000
750,59,1,19000000
600,59,1,18000000
1400,59,2,14500000
1500,59,3,8500000
1215,59,3,24600000
506,59,1,24800000
851,59,2,21500000
576,59,1,20000000
600,59,1,19500000
900,59,2,11000000
910,59,2,19500000
1645,59,3,11000000
1250,59,3,9000000
1215,59,3,18000000
1215,59,3,22000000
600,59,1,16500000
1435,59,2,7900000
600,59,1,24000000
1640,59,3,4750000
1650,59,3,31500000
1313,59,2,9200000
1600,59,3,25000000
2000,59,4,4200000
1400,59,3,3000000
373,59,1,21500000
1680,59,2,32500000
5500,60,4,60000000
760,60,2,18500000
350,60,1,9000000
1100,60,2,22500000
350,60,1,7500000
1505,60,4,3950000
1800,60,3,2100000
950,60,2,10000000
550,60,1,25000000
1000,60,2,11800000
350,60,1,12500000
350,60,1,5300000
550,60,1,49000000
650,60,1,47900000
1000,60,3,36100000
450,60,1,60500000
650,60,1,12000000
450,60,1,17000000
747,60,1,38500000
900,60,2,91800000
550,60,1,16000000
550,60,1,5950000
1200,60,2,32500000
780,60,2,32799999
780,60,2,32799999
1144,60,3,52500000
1600,60,4,95100000
3500,60,5,65000000
1780,60,3,85000000
1000,60,2,12500000
1266,60,3,60000000
1440,60,3,26000000
900,60,2,23600000
600,60,1,8000000
2100,60,4,16399999
960,60,2,30000000
1150,61,2,17100000
1100,61,2,17100000
1100,61,2,17100000
900,61,2,14000000
600,61,1,5300000
1205,61,2,18900000
615,61,1,23500000
605,61,1,21500000
1250,61,1,19100000
1205,61,1,21700000
1250,61,1,19200000
1205,61,1,19200000
1205,61,1,21500000
1300,61,1,19000000
1205,61,1,7500000
682,61,1,21000000
1425,61,1,21000000
1425,61,2,13500000
1092,61,1,8500000
1190,61,2,6500000
3200,61,5,3200000
1205,61,1,9100000
1291,61,2,11500000
2110,61,3,2378000
2500,61,4,49500000
1100,61,2,5500000
1125,61,1,19200000
1231,61,1,27500000
1650,61,2,8100000
1850,61,3,7500000
1050,61,2,30000000
1351,61,3,14400000
1440,61,3,7000000
1055,61,2,7000000
1084,61,2,8500000
1084,61,2,8500000
1030,61,2,12900000
1056,61,2,2400000
1056,61,2,13500000
1055,61,2,15500000
2040,61,3,13799999
1281,61,2,8000000
1650,61,3,22500000
4250,61,3,7500000
1850,61,3,16200000
1281,61,2,9500000
1900,61,4,5700000
1650,61,3,16000000
1585,62,3,9000000
700,63,2,5500000
650,63,2,25000000
480,63,1,8200000
621,63,2,5500000
525,63,2,4000000
424,63,1,26000000
885,63,2,4300000
885,63,2,4300000
5642,64,6,90000000
5642,64,6,90000000
1080,64,2,12100000
1080,64,2,12100000
980,64,2,4000000
880,64,2,13700000
980,64,2,8600000
1950,64,3,2350000
1950,64,3,2350000
961,64,2,20299999
826,64,2,11900000
538,64,1,22200000
1050,64,3,3100000
450,65,1,2100000
1550,65,3,6400000
980,65,2,4900000
980,65,2,4900000
750,65,1,4000000
450,65,1,2500000
410,65,1,2300000
1100,65,2,5300000
738,65,1,3800000
1005,65,2,4500000
980,65,2,3200000
680,65,1,3500000
710,65,1,3300000
690,65,1,4000000
715,65,1,3500000
700,65,1,3350000
670,65,1,2650000
560,65,1,2300000
445,65,1,2600000
560,65,1,5700000
1060,65,2,5800000
1064,65,2,6000000
1070,65,2,5200000
995,65,2,4900000
985,65,2,3800000
665,65,1,3700000
680,65,1,2300000
1005,65,2,4500000
980,65,2,3200000
680,65,1,3500000
710,65,1,3300000
690,65,1,14000000
695,65,1,4500000
1110,65,2,2900000
695,65,1,6300000
1050,65,2,7050000
1110,65,2,2900000
695,65,1,6300000
1050,65,2,7050000
650,65,1,4800000
510,65,1,2600000
520,65,1,2400000
490,65,1,2200000
470,65,1,15000000
950,65,2,3250000
690,65,1,2300000
445,65,1,3750000
671,65,1,5600000
400,65,1,12900000
900,65,2,5700000
450,65,1,4000000
1135,65,2,4500000
738,65,1,3000000
510,65,1,4300000
546,65,1,5500000
570,65,1,3900000
560,65,1,4000000
950,65,2,3799000
850,65,2,4100000
700,65,1,10000000
660,65,1,6500000
650,65,1,5500000
1050,65,2,3000000
500,65,1,8000000
1150,65,2,15500000
1500,65,3,13400000
665,65,1,3700000
650,65,1,3350000
650,65,1,2178000
649,65,1,10800000
1520,65,3,10800000
1055,65,2,8800000
500,65,1,2330000
550,65,1,74500000
650,65,1,4600000
724,65,1,19000000
690,65,1,3500000
1020,65,2,4800000
1020,65,2,4800000
1115,65,2,7900000
690,65,1,4700000
1060,65,2,5800000
1025,65,2,3600000
670,65,1,7053000
670,65,1,11500000
1050,65,2,3797999
432,65,1,3200000
516,66,1,5700000
495,66,1,2100000
495,66,1,2100000
507,66,1,8500000
550,66,2,6600000
565,66,2,6900000
547,66,2,6800000
556,66,2,6700000
950,66,2,3000000
600,66,2,4500000
600,66,2,5300000
600,66,1,3000000
800,66,2,4500000
275,66,1,5300000
950,66,2,3000000
600,66,2,4500000
600,66,2,5300000
600,66,1,3000000
800,66,2,4500000
275,66,1,5300000
275,66,1,3000000
275,66,1,2000000
275,66,1,2000000
275,66,1,5300000
275,66,1,5300000
1065,66,2,4500000
275,66,1,2000000
275,66,1,2000000
275,66,1,5300000
275,66,1,3000000
275,66,1,2000000
275,66,1,5300000
275,66,1,5300000
275,66,1,2000000
275,66,1,5300000
275,66,1,5300000
275,66,1,2000000
275,66,1,2000000
275,66,1,2000000
275,66,1,2000000
275,66,1,8500000
275,66,1,5300000
275,66,1,2000000
275,66,1,5300000
275,66,1,5300000
275,66,1,3000000
275,66,1,2000000
530,66,1,3000000
900,66,2,3500000
1375,66,3,2800000
1375,66,3,2800000
675,66,1,5300000
560,66,1,10800000
675,66,1,5300000
560,66,1,10800000
5245,66,5,90000000
1179,66,2,11600000
1179,66,2,11600000
1157,66,2,13000000
509,66,1,6400000
1903,66,4,175000000
1005,66,2,9000000
473,66,1,6990000
640,66,1,8000000
657,66,1,7200000
550,66,1,7500000
1309,66,3,18000000
560,66,1,7500000
1733,66,3,28400000
1733,66,4,28400000
1250,66,3,16500000
1650,66,3,24500000
575,66,1,6000000
846,66,2,8100000
880,66,2,16800000
740,66,1,16000000
1150,66,2,5300000
650,66,1,7500000
550,66,1,17000000
936,66,2,19400000
1810,66,3,24100000
2090,66,3,16200000
1555,66,3,6193000
724,66,2,27500000
700,66,1,11000000
2394,66,4,120000000
550,66,1,7600000
550,66,1,7600000
384,66,1,18000000
545,66,1,7500000
995,66,2,20000000
995,66,2,20000000
1140,66,3,9900000
771,66,2,40000000
1505,66,3,15400000
1570,66,3,12900000
1311,66,3,12700000
1290,66,3,11500000
1170,66,2,10800000
1102,66,2,9485000
963,66,2,8184999
831,66,2,11900000
1209,66,2,9377000
952,66,2,9958000
1011,66,2,9997000
1015,66,2,11100000
1135,66,2,10400000
1065,66,2,92400000
1505,66,3,15400000
1570,66,3,12900000
1311,66,3,12700000
1290,66,3,11500000
1170,66,2,10800000
1102,66,2,9485000
963,66,2,8184999
831,66,2,11900000
1209,66,2,9377000
952,66,2,9958000
1011,66,2,9997000
1015,66,2,11100000
1135,66,2,10400000
1065,66,2,16500000
1465,66,3,12000000
950,66,2,2800000
1100,66,2,12200000
1100,66,2,12200000
920,66,2,29400000
575,66,1,12900000
2998,66,4,4907000
900,66,2,5399000
905,66,2,4199000
625,66,1,18500000
700,66,1,8330000
1228,66,3,11500000
471,66,1,23000000
950,66,2,9600000
900,66,2,9600000
900,66,2,70000000
1050,66,2,14000000
1050,66,2,14000000
1050,66,2,2000000
850,66,2,2000000
945,66,2,18800000
981,66,2,15500000
915,66,2,14900000
883,66,2,14800000
879,66,2,15700000
928,66,2,15500000
919,66,2,13500000
800,66,2,20000000
1012,66,3,12900000
766,66,2,2500000
1250,66,3,2200000
670,66,1,43000000
1206,66,2,12800000
1800,66,3,3500000
735,66,1,7000000
540,66,1,7300000
570,66,1,15500000
1300,66,3,9709000
1022,66,2,4200000
826,66,2,9000000
847,66,1,10000000
1020,66,2,10000000
850,66,2,10000000
520,66,1,11000000
1300,66,2,8500000
783,66,2,8500000
783,66,2,27599999
1600,66,3,7500000
685,66,1,12700000
1050,66,2,13000000
1150,66,3,8500000
783,66,2,8500000
783,66,2,27599999
1600,66,3,7500000
685,66,1,12700000
1050,66,2,13000000
1150,66,3,6500000
683,66,1,3000000
350,66,1,6100000
945,66,2,5699000
905,66,2,4099000
588,66,1,6500000
902,66,2,5499000
902,66,2,4099000
590,66,1,21000000
905,66,2,4399000
615,66,1,5599000
905,66,2,5990000
905,66,2,5299000
645,66,1,9000000
705,66,2,3049000
1100,66,2,22500000
239,66,1,5700000
283,66,1,6351000
352,66,1,6900000
440,66,1,24500000
400,66,2,9800000
599,66,2,27400000
958,66,3,18500000
1174,66,3,8000000
419,66,1,12800000
705,66,2,13500000
931,66,3,4200000
239,66,1,5700000
283,66,1,6351000
352,66,1,6900000
440,66,1,24500000
1260,66,2,10700000
1240,66,2,10600000
1230,66,2,16500000
749,66,1,7320000
746,66,1,13100000
1140,66,2,13100000
1140,66,2,21700000
575,66,1,22000000
1400,66,3,18200000
1300,66,3,11000000
1650,66,3,17500000
1350,66,3,17500000
1350,66,3,20000000
1775,66,3,15300000
1275,66,2,11000000
1166,66,2,17700000
1338,66,3,60000000
1220,66,2,9500000
886,66,2,12000000
1046,66,2,13300000
1158,66,2,18800000
1662,66,3,10800000
928,66,2,17500000
1050,66,2,5500000
558,66,1,7200000
676,66,2,11900000
1020,66,3,20800000
1214,66,3,20800000
1639,66,3,33000000
2519,66,4,16200000
1250,66,3,14000000
1835,66,3,9500000
1050,66,2,8500000
1335,66,3,95000000
500,66,1,15000000
1153,66,3,3200000
700,66,2,8700000
931,66,3,11200000
676,66,2,14800000
880,66,3,13600000
1140,66,3,15000000
1625,66,4,25500000
1245,66,3,25000000
739,66,2,9500000
711,66,2,19200000
863,66,3,21500000
1012,66,3,16000000
731,66,2,20200000
969,66,3,21400000
990,66,3,16500000
1860,66,3,5900000
632,66,1,8000000
976,66,2,47000000
400,66,1,10900000
876,66,2,11000000
1137,66,3,5500000
486,66,1,6900000
1000,66,2,14800000
1300,66,3,9900000
784,66,2,13500000
1146,66,3,9000000
928,66,2,4000000
900,66,2,8000000
984,66,2,3000000
1020,66,2,26500000
1249,66,3,11900000
1461,66,3,12300000
1044,66,3,26900000
1090,66,2,9100000
1050,66,2,2000000
1096,66,2,8420000
960,66,2,4100000
928,66,2,60000000
1002,66,2,88699999
1140,66,2,9200000
1160,66,2,2669000
1060,66,2,6299000
1020,66,3,40000000
1461,66,3,26800000
625,66,1,30000000
1160,66,2,5577000
1500,66,3,8500000
924,66,2,6320000
1083,66,2,26400000
520,66,1,3120000
930,66,2,9230000
1230,66,2,2100000
610,66,1,5760000
590,66,1,2174000
1489,66,3,15200000
1490,66,3,9700000
2000,66,4,25000000
1100,66,2,19000000
910,66,1,14000000
500,66,1,18000000
1130,66,2,2360000
600,66,1,8600000
900,66,2,63900000
950,66,2,9000000
950,66,2,9250000
1160,66,2,23200000
550,66,1,12100000
1050,66,2,6000000
675,66,1,9300000
500,66,1,5500000
500,66,1,5500000
480,66,1,6400000
550,66,1,13000000
713,66,2,15500000
828,66,2,14000000
811,66,2,15800000
848,66,2,22000000
1234,66,3,13000000
698,66,2,10000000
508,66,1,32500000
520,66,1,12000000
1000,66,2,9000000
900,66,2,8600000
1065,66,2,8200000
1065,66,2,6650000
750,66,1,9500000
1065,66,2,6650000
750,66,1,5000000
528,66,1,56000000
1730,66,3,30000000
1251,66,3,2600000
1450,66,3,5000000
520,66,1,54000000
750,66,2,5990000
480,66,1,7700000
1190,66,2,2600000
687,66,2,21000000
1153,66,3,13799999
746,66,2,13000000
713,66,2,15500000
828,66,2,14000000
811,66,2,15800000
848,66,2,22000000
1234,66,3,13000000
698,66,2,16299999
620,66,1,8000000
720,66,1,6500000
610,66,1,7000000
710,66,1,9200000
700,66,1,5000000
675,66,1,14500000
1250,66,3,4700000
425,66,1,3250000
999,66,2,7950000
1010,66,2,5700000
1050,66,2,6000000
750,66,1,6700000
890,66,2,6700000
890,66,2,3200000
650,66,1,7800000
761,66,2,2640000
324,66,1,2640000
324,66,1,3900000
324,66,1,2050000
500,66,1,12800000
687,66,2,21000000
1153,66,3,13799999
746,66,2,13000000
713,66,2,15500000
828,66,2,14000000
811,66,2,15800000
848,66,2,22000000
1234,66,3,13000000
698,66,2,7700000
664,66,1,6800000
761,66,2,6000000
761,66,2,4300000
560,66,1,4500000
560,66,1,4250000
560,66,1,4400000
560,66,1,4400000
560,66,1,4250000
560,66,1,4500000
561,66,1,4300000
560,66,1,4500000
561,66,1,4280000
560,66,1,4300000
564,66,1,4400000
560,66,1,4300000
560,66,1,2750000
324,66,1,2800000
324,66,1,2850000
324,66,1,2780000
324,66,1,2875000
324,66,1,2850000
324,66,1,2875000
324,66,1,2600000
324,66,1,2800000
324,66,1,2800000
324,66,1,3100000
324,66,1,3000000
384,66,1,2900000
324,66,1,5900000
324,66,1,2600000
324,66,1,2600000
324,66,1,2940000
324,66,1,2600000
324,66,1,5500000
450,66,1,11800000
850,66,2,9600000
967,66,2,2600000
472,66,1,10000000
1200,66,3,10000000
1200,66,3,16000000
1600,66,3,4785000
687,66,2,21000000
1153,66,3,13799999
746,66,2,13000000
713,66,2,15500000
828,66,2,14000000
811,66,2,15800000
848,66,2,22000000
1234,66,3,13000000
698,66,2,16600000
685,66,2,16600000
706,66,2,28000000
1091,66,3,18100000
762,66,2,12600000
519,66,2,14500000
940,66,2,6800000
962,66,2,13500000
750,66,2,8700000
550,66,1,72300000
2240,66,3,2130000
641,66,2,17700000
676,66,2,13000000
616,66,2,12100000
984,66,3,15800000
725,66,2,44000000
676,66,2,36100000
880,66,3,22000000
765,66,2,25000000
324,66,1,4000000
684,66,2,14500000
2200,66,4,7900000
1318,66,3,5040000
838,66,2,17500000
1167,66,3,16600000
798,66,2,10800000
1100,66,2,2390000
600,66,1,15500000
840,66,2,5583000
670,66,1,11500000
641,66,2,12100000
676,66,2,15800000
616,66,2,37600000
984,66,3,55400000
725,66,2,10500000
676,66,2,10700000
880,66,3,7500000
1630,66,4,4850000
2250,66,4,3500000
675,66,2,3200000
693,66,2,3200000
905,66,2,32500000
625,66,1,17500000
905,66,2,19000000
550,66,1,6800000
650,66,1,17500000
940,66,2,8500000
880,66,2,11000000
1565,66,3,16000000
932,66,2,9400000
940,66,2,16500000
1010,66,3,18500000
1600,66,3,12000000
1400,66,3,8000000
901,66,2,26100000
901,66,2,14000000
676,66,2,15800000
1075,66,2,11000000
725,66,2,16600000
907,66,2,16600000
641,66,2,28000000
880,66,3,18100000
616,66,2,12600000
685,66,2,3600000
706,66,2,4837000
1091,66,3,6187000
762,66,2,8212000
519,66,2,6637000
550,66,1,2900000
900,66,2,3550000
650,66,1,10200000
850,66,2,26000000
1500,66,3,6800000
990,66,3,21300000
590,66,1,17000000
375,66,1,55000000
1000,66,2,40000000
880,66,2,30000000
1000,66,2,12500000
1550,66,3,12500000
1550,66,3,4278000
1150,66,3,9200000
1150,66,3,17800000
1050,66,2,8800000
375,66,1,22000000
1350,66,3,5800000
1200,66,3,4700000
1200,66,3,5600000
1026,66,2,5600000
1026,66,2,7000000
1080,66,3,2900000
950,66,2,2600000
1100,66,2,13899999
900,66,2,2799000
334,66,1,24500000
334,66,1,23400000
334,66,1,12800000
1150,66,3,13000000
687,66,2,15500000
808,66,2,14000000
1153,66,3,15800000
746,66,2,22000000
713,66,2,13000000
828,66,2,8200000
811,66,2,39600000
848,66,2,26800000
1234,66,3,11900000
698,66,2,20299999
450,66,1,15500000
1753,66,4,19500000
1324,66,3,13000000
598,66,2,16600000
991,66,3,16600000
761,66,2,28000000
944,66,3,18100000
632,66,2,12600000
685,66,2,7100000
706,66,2,21700000
1091,66,3,33100000
762,66,2,21800000
519,66,2,25400000
645,66,1,5990000
615,66,1,4199000
905,66,2,3200000
902,66,2,19500000
902,66,2,16500000
902,66,2,18000000
625,66,1,16500000
984,66,3,11000000
676,66,2,16600000
725,66,2,15500000
725,66,2,14900000
641,66,2,14800000
880,66,3,15700000
616,66,2,15500000
981,66,2,13500000
915,66,2,20000000
883,66,2,12900000
879,66,2,9000000
928,66,2,16000000
919,66,2,7600000
800,66,2,7600000
1012,66,3,5500000
766,66,2,5500000
1150,66,3,28500000
957,66,3,30000000
450,66,1,5599000
650,66,2,2000000
550,66,1,7800000
750,66,1,18000000
750,66,1,25000000
703,66,2,3200000
461,66,1,15500000
577,66,2,37500000
416,66,1,21000000
808,66,2,13700000
450,66,1,15500000
1753,66,4,19500000
1324,66,3,13000000
598,66,2,16399999
991,66,3,8200000
663,66,2,39600000
761,66,2,26800000
944,66,3,11900000
632,66,2,20299999
808,66,2,13700000
450,66,1,15500000
1753,66,4,19500000
1324,66,3,13000000
598,66,2,11500000
991,66,3,12100000
663,66,2,11000000
761,66,2,17700000
944,66,3,13000000
632,66,2,12100000
641,66,2,15800000
676,66,2,8995000
616,66,2,8978000
984,66,3,10600000
725,66,2,11500000
676,66,2,5950000
880,66,3,6320000
550,66,1,10000000
850,66,2,12000000
2580,66,4,6500000
2015,66,3,2700000
956,66,2,3400000
956,66,2,3300000
650,66,1,4200000
650,66,1,10200000
687,66,2,15800000
1153,66,3,22000000
746,66,2,13000000
713,66,2,7700000
828,66,2,8600000
811,66,2,5500000
848,66,2,5500000
1234,66,3,8500000
698,66,2,12800000
750,66,2,26000000
540,66,1,8400000
600,66,2,8400000
660,66,1,8700000
850,66,2,28500000
550,66,1,13000000
645,67,1,9350000
640,67,1,2394000
640,67,1,2436000
830,67,2,3000000
830,67,2,4300000
845,67,2,2500000
580,67,1,6000000
650,67,1,9200000
650,67,1,9520000
639,67,1,2779000
675,67,1,11200000
575,67,1,2283000
550,67,1,2435000
590,67,1,16299999
820,67,2,70000000
618,67,1,2574000
615,67,1,2551000
609,67,1,16800000
670,67,1,8500000
570,67,1,2156000
565,67,1,14900000
845,67,2,3424000
845,67,2,33400000
670,67,1,17400000
650,67,1,4500000
960,67,2,6000000
1150,68,2,9200000
690,68,1,5300000
1230,68,2,11000000
599,68,1,4500000
1665,68,3,16800000
1640,68,3,16299999
1650,68,3,15500000
1230,68,2,11000000
599,68,1,4500000
1665,68,3,16800000
1640,68,3,16299999
1650,68,3,15500000
890,68,2,7500000
650,68,1,5500000
890,68,2,7400000
350,68,1,2700000
667,68,1,5200000
667,68,1,5200000
1150,68,2,8200000
665,68,1,4900000
1000,68,2,7000000
655,68,1,3800000
655,68,1,3500000
1350,68,2,16000000
1350,68,2,16000000
665,68,1,4400000
1245,68,2,10500000
1245,68,2,10500000
850,68,2,4400000
600,68,2,6350000
850,68,2,4400000
600,68,2,6350000
680,68,1,8655000
980,68,2,7100000
1040,68,2,32300000
1250,68,2,33000000
1095,68,2,11500000
1500,68,3,15000000
1320,68,2,14000000
1320,68,2,14000000
1055,68,2,28000000
1136,68,2,10500000
1136,68,2,10500000
1260,68,2,9200000
1240,68,2,9000000
1060,68,2,7000000
1060,68,2,7000000
1220,68,2,14500000
1220,68,2,9100000
650,68,1,4150000
650,68,1,2300000
650,68,1,5000000
687,68,1,6000000
1187,68,2,2700000
1515,68,3,9200000
1175,68,2,25500000
1655,68,3,8900000
1150,68,2,9500000
1100,68,2,12000000
1600,68,3,4000000
1470,68,3,8500000
1055,68,2,24500000
1129,68,2,5000000
1180,68,2,14500000
3000,68,4,27500000
1500,68,3,15500000
1440,68,2,13799999
3000,68,4,27500000
1500,68,3,15500000
1440,68,2,13799999
1055,68,2,7800000
710,68,1,5100000
3000,68,5,11600000
1585,68,3,9000000
1220,68,2,9000000
1220,68,2,11000000
1310,68,2,11100000
1310,68,2,11100000
1532,68,3,12100000
1690,68,3,9400000
2900,68,5,8900000
675,68,1,4300000
650,68,1,9000000
1135,68,2,31500000
1135,68,2,31500000
573,68,2,11200000
1100,68,2,9000000
1135,68,2,8500000
735,68,1,5000000
540,68,1,5800000
1135,68,2,6200000
540,68,1,5800000
1135,68,2,6200000
610,68,1,4500000
1560,68,3,14500000
1220,68,2,8500000
700,68,1,4900000
650,68,1,4500000
650,68,1,4500000
690,68,1,5500000
1190,68,2,10500000
690,68,1,7800000
1000,68,2,8200000
1090,68,2,16200000
745,68,1,3500000
600,68,1,14000000
670,68,1,8800000
1085,68,2,5200000
685,68,2,4000000
670,68,1,6200000
693,68,1,5000000
640,68,1,6500000
1690,68,3,6200000
1215,68,2,2750000
385,68,1,6500000
1120,68,2,8000000
1235,68,2,4950000
685,68,1,7500000
980,68,2,9000000
1100,68,2,6000000
758,68,1,4500000
689,68,1,4700000
648,68,1,7600000
1595,68,3,8000000
1250,68,2,5500000
840,68,2,2050000
1045,68,2,8000000
1350,68,2,5100000
1511,68,3,6500000
686,68,1,8500000
930,68,2,6200000
693,68,1,5000000
640,68,1,6500000
1690,68,3,6200000
1215,68,2,2750000
385,68,1,6500000
1120,68,2,8000000
1235,68,2,4950000
685,68,1,7500000
980,68,2,9000000
1100,68,2,6000000
758,68,1,4500000
689,68,1,4700000
648,68,1,7600000
1595,68,3,8000000
1250,68,2,5500000
840,68,2,2050000
900,68,2,5400000
620,68,1,10300000
1220,68,2,52500000
715,68,1,6000000
1150,68,2,4000000
1150,68,2,4000000
1095,68,2,6800000
925,68,2,6800000
925,68,2,4800000
725,68,1,9700000
1355,68,2,12000000
1750,68,3,12000000
1750,68,3,9000000
1050,68,2,39000000
655,68,1,8000000
1105,68,2,7700000
1100,68,2,8500000
1100,68,2,18200000
1105,68,2,7700000
1100,68,2,8500000
1100,68,2,18200000
1127,68,2,9200000
1127,68,2,8500000
1125,68,2,5330000
1097,68,2,5200000
688,68,1,3700000
667,68,1,3700000
667,68,1,26500000
679,68,1,13500000
697,68,1,26500000
725,68,1,5700000
725,68,1,13799999
678,68,1,85000000
665,68,1,4000000
1055,68,2,6900000
685,68,1,16000000
1075,68,2,16000000
800,68,1,26000000
1565,68,3,9500000
2905,68,5,8600000
1690,68,3,16000000
1215,68,2,17500000
2905,68,4,29200000
2905,68,4,11500000
1850,68,3,11000000
1350,68,2,8000000
1700,68,3,35000000
1050,68,2,3000000
1240,68,2,53000000
1660,68,3,16500000
1660,68,3,5500000
650,68,1,23500000
650,68,1,5250000
650,68,1,3951000
1150,68,2,4500000
680,68,1,4500000
680,68,1,4151000
650,68,1,4151000
650,68,1,3500000
650,68,1,3500000
650,68,1,2899000
450,68,1,5999000
1050,68,2,4000000
650,68,1,3000000
550,68,1,4550000
650,68,1,3990000
650,68,1,4000000
650,68,1,4000000
650,68,1,4151000
650,68,1,4225000
650,68,1,4140999
650,68,1,3000000
550,68,1,4000000
650,68,1,6500000
450,68,1,39100000
650,68,1,7150000
1050,68,2,10500000
650,68,1,3500000
650,68,1,3500000
650,68,1,4000000
650,68,1,6800000
1050,68,2,3500000
650,68,1,8700000
550,68,1,5100000
650,68,1,4000000
650,68,1,4099000
650,68,1,4400000
650,68,1,12000000
961,68,2,3000000
450,68,1,4500000
680,68,1,7198999
1150,68,2,7500000
1150,68,2,3000000
550,68,1,4000000
650,68,1,8700000
640,68,1,4200000
640,68,1,9000000
450,68,1,7200000
1050,68,2,9000000
1550,68,2,7000000
1100,68,2,7500000
1150,68,2,4000000
650,68,1,3950000
630,68,1,4500000
680,68,1,14500000
1050,68,2,15000000
1100,68,2,8500000
650,68,1,4200000
720,68,1,4200000
720,68,1,4200000
1000,68,2,7600000
1550,68,3,17500000
685,68,1,27000000
1350,68,2,19500000
1156,68,2,16500000
1660,68,3,20000000
1650,68,3,10000000
1156,68,2,16500000
1660,68,3,20000000
1650,68,3,18500000
1220,68,2,5000000
1150,68,2,10000000
1650,68,3,33500000
1150,68,2,37400000
3400,68,4,8500000
1215,68,2,3424000
2950,68,4,2582000
680,68,1,2500000
1150,68,2,6800000
1075,68,2,9000000
1180,68,2,5600000
670,68,1,5600000
670,68,1,10100000
1379,68,3,4200000
675,68,1,4500000
650,68,1,5000000
735,68,1,5000000
735,68,1,6800000
1080,68,2,6500000
1050,68,2,8200000
1130,68,2,7600000
1100,68,2,8495000
1240,68,2,3800000
1650,68,3,10000000
1100,68,2,4000000
650,68,1,5500000
675,68,1,5000000
650,68,1,5000000
650,68,1,5000000
650,68,1,7350000
1586,68,3,9000000
635,68,1,4000000
600,68,1,4500000
665,68,1,14000000
650,68,1,4000000
650,68,1,4000000
650,68,1,7000000
920,68,1,8000000
920,68,2,5000000
650,68,1,8500000
920,68,2,6998999
650,68,1,7000000
650,68,1,5500000
650,68,1,3500000
620,68,1,4000000
650,68,1,4000000
650,68,1,4800000
670,68,1,4800000
675,68,1,17000000
1050,68,2,5600000
670,68,1,6299000
650,68,1,4200000
650,68,1,4100000
650,68,1,4500000
650,68,1,4500000
650,68,1,4500000
420,68,1,7500000
1100,68,2,3400000
650,68,1,4500000
650,68,1,4500000
650,68,1,4500000
650,68,1,2700000
420,68,1,5500000
1250,68,2,12000000
1450,68,3,12000000
1450,68,3,9000000
1050,68,2,9500000
1100,68,2,14000000
1653,68,3,9500000
1050,68,2,6000000
650,68,1,5000000
680,68,1,7500000
1050,68,2,8000000
1100,68,2,3499000
420,68,1,5300000
650,68,1,5200000
650,68,1,3536000
650,68,1,4000000
650,68,1,3300000
630,68,1,4200000
650,68,1,4200000
650,68,1,3700000
650,68,1,4500000
650,68,1,6000000
650,68,1,6000000
650,68,1,5400000
650,68,1,4500000
650,68,1,4361000
650,68,1,3650000
1000,68,2,7600000
1020,68,2,7600000
1050,68,2,2600000
1150,68,2,8400000
670,68,1,5700000
670,68,1,9600000
1100,68,2,8500000
1123,68,2,11500000
1142,68,2,7500000
656,68,1,4700000
656,68,1,6500000
1050,68,2,2000000
1100,68,2,3900000
670,68,1,5400000
980,68,2,13500000
1538,68,3,9000000
1120,68,2,9000000
1120,68,2,8500000
1000,68,2,8500000
1000,68,2,11000000
1350,68,3,11500000
1450,68,3,4500000
1000,68,2,8000000
1055,68,2,5100000
690,68,1,5100000
690,68,1,6694000
1030,68,2,4100000
555,68,1,27200000
1210,68,2,4400000
675,68,1,20500000
675,68,1,7800000
750,68,1,8000000
1350,68,2,13000000
1350,68,2,6300000
1155,68,2,25000000
1155,68,2,19000000
1260,68,2,13500000
1235,68,2,11800000
1580,68,3,9000000
1580,68,3,22500000
695,68,1,5990000
1000,68,2,5990000
1000,68,2,3600000
1140,68,2,10000000
1140,68,2,27500000
450,68,1,4000000
450,68,1,4000000
700,68,1,5400000
700,68,1,8800000
697,68,1,3900000
697,68,1,3900000
1050,68,2,33500000
727,68,1,3700000
1650,68,3,7700000
1185,68,2,28000000
1250,68,2,28000000
645,68,1,4300000
620,68,1,39000000
610,68,1,7800000
1660,68,3,22000000
1240,68,2,12500000
1240,68,2,31200000
1185,68,2,4200000
